category,sub_category,brand_name,file_no,serial_no,design_code,shade_no,color_code,sale_price,unit,supplier,material,pattern,color_name,type,roll_rate,cut_rate,size
Wallpaper,,Kapil,Faith,63,11302,,,55,Square Ft.,Kapil,,,,,750/1000,,
Wallpaper,,Kapil,Faith,64,12857,,,55,Square Ft.,Kapil,,,,,750/1000,,
Wallpaper,,Kapil,Faith,65,12373,,,55,Square Ft.,Kapil,,,,,750/1000,,
Wallpaper,,Kapil,Faith,66,12377,,,55,Square Ft.,Kapil,,,,,750/1000,,
Wallpaper,,Kapil,Faith,67,12371,,,55,Square Ft.,Kapil,,,,,750/1000,,
Wallpaper,,Kapil,Faith,68,12370,,,55,Square Ft.,Kapil,,,,,750/1000,,
Wallpaper,,Kapil,Faith,69,12375,,,55,Square Ft.,Kapil,,,,,750/1000,,
Wallpaper,,kapil/Sumit,Applause,1,A1011,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,2,A1010,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,3,A1010,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,4,A1019,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,5,A1020,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,6,A1021,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,7,A1013,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,8,A1022,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,9,A1012,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,10,A1006,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,11,A1023,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,12,A1003,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,13,A1001,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,14,A1008,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,15,A1002,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,16,A1007,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,17,A1027,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,18,A1014,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,19,A1009,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,20,A1018,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,21,A1018,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,22,A1024,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,23,A1025,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,24,A1015,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,25,A1017,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,26,A1017,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,27,A1028,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,28,A1005,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,29,A1016,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,30,A1016,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,31,A1029,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,32,A1004,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,33,A1026,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,34,A1026,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,35,J1003,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,36,J1003,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,37,J1002,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,38,J1002,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,39,J1001,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,40,J1007,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,41,J1007,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,42,J1008,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,43,J1008,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,44,J1009,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,45,J1004,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,46,J1004,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,47,J1005,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,48,J1006,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,49,J1010,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,50,J1010,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,51,J1011,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,52,J1012,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,53,S1002,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,54,S1002,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,55,S1003,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,56,S1004,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,57,S1005,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,58,S1001,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,59,S1001,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,60,S1032,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,61,S1032,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,62,S1031,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,63,S1030,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,64,S1027,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,65,S1027,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,66,S1029,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,67,S1028,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,68,S1018,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,69,S1018,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,70,S1014,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,71,S1013,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,72,S1017,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,73,S1017,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,74,S1016,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,75,S1015,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,76,S1012,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,77,S1012,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,78,S1009,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,79,S1010,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,80,S1008,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,81,S1007,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,82,S1007,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,83,S1006,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,84,S1011,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,85,S1037,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,86,S1037,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,87,S1036,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,88,S1034,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,89,S1035,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,90,S1035,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,91,S1033,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,92,S1024,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,93,S1024,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,94,S1026,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,95,S1019,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,96,S1021,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,97,S1021,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,98,S1022,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,99,S1022,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,100,S1023,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,101,S1025,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,kapil/Sumit,Applause,102,S1020,,,70,Square Ft.,Kapil/Sumit,,,,,1250/1650,,
Wallpaper,,Wall Art,Sense,1,89607,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,2,89604,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,3,89601,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,4,89606,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,5,89605,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,6,89503,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,7,89504,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,8,89505,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,9,89501,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,10,58507,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,11,58407,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,12,58506,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,13,58405,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,14,58406,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,15,58402,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,16,58404,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,17,58501,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,18,58401,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,19,58603,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,20,58606,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,21,58708,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,22,58706,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,23,58605,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,24,58704,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,25,58601,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,26,58701,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,27,58705,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,28,58604,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,29,89103,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,30,89106,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,31,89105,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,32,89101,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,33,58102,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,34,58105,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,35,58108,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,36,58107,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,37,54704,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,38,54708,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,39,54701,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,40,54707,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,41,54706,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,42,58302,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,43,58304,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,44,58305,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,45,58303,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,46,89806,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,47,89804,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,48,89805,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,49,89801,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,50,89204,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,51,89206,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,52,89307,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,53,89208,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,54,89207,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,55,89306,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,56,89308,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,57,89405,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,58,89404,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,59,58202,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,60,58206,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,61,58205,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,62,58203,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,63,58201,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,64,54802,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,65,54804,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,66,54801,,,95,Square Ft.,Kishan,,,,,1700/2100,,
Wallpaper,,Wall Art,Sense,67,54805,,,95,Square Ft.,Kishan,,,,,1700/2100,,
